order_id,product,category,region,quantity,unit_price,order_date,status,revenue,year_month,etl_timestamp,etl_batch_id
ORD-05989,Usb Hub,Accessories,South,38,652.35,2024-09-20,completed,24789.3,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05990,Laptop,Home,North,49,831.56,2024-12-09,completed,40746.44,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05991,Desk Lamp,Electronics,East,38,37.44,2024-06-10,completed,1422.72,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05992,Keyboard,Accessories,West,32,178.68,2024-01-31,completed,5717.76,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05993,Desk Lamp,Home,East,17,475.81,2024-12-19,completed,8088.77,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05994,Monitor,Electronics,West,8,489.57,2024-05-08,cancelled,3916.56,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05995,Laptop,Electronics,South,46,263.63,2024-07-20,completed,12126.98,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05996,Speaker,Home,West,22,677.46,2024-09-06,pending,14904.12,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05997,Desk Lamp,Home,East,39,384.57,2024-07-12,cancelled,14998.23,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05998,Desk Lamp,Accessories,South,26,384.65,2024-01-30,pending,10000.9,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-05999,Desk Lamp,Home,North,10,16.6,2024-02-24,completed,166.0,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06000,Mouse,Sports,South,33,643.0,2024-07-01,pending,21219.0,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06001,Keyboard,Office,East,1,313.06,2024-10-24,completed,313.06,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06002,Webcam,Electronics,West,2,145.36,2024-11-07,pending,290.72,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06003,Webcam,Sports,West,24,141.06,2024-08-08,completed,3385.44,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06004,Headset,Office,North,14,669.76,2024-02-20,completed,9376.64,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06005,Usb Hub,Sports,North,30,321.94,2024-05-13,pending,9658.2,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06006,Speaker,Electronics,South,22,251.65,2024-07-16,cancelled,5536.3,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06007,Keyboard,Office,South,49,617.13,2024-01-06,completed,30239.37,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06008,Tablet,Home,South,39,373.02,2024-12-23,cancelled,14547.78,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06009,Usb Hub,Electronics,East,13,189.02,2024-10-13,pending,2457.26,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06010,Mouse,Home,North,6,93.24,2024-11-13,pending,559.44,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06011,Desk Lamp,Home,West,22,279.6,2024-09-07,completed,6151.2,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06012,Desk Lamp,Sports,North,18,763.23,2024-11-11,completed,13738.14,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06013,Usb Hub,Sports,North,39,316.92,2024-07-18,refunded,12359.88,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06014,Webcam,Office,West,29,240.67,2024-07-16,completed,6979.43,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06015,Laptop,Accessories,East,2,349.68,2024-04-15,cancelled,699.36,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06016,Usb Hub,Office,North,4,523.69,2024-01-11,completed,2094.76,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06017,Monitor,Sports,East,28,628.64,2024-05-22,cancelled,17601.92,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06018,Laptop,Sports,South,7,898.85,2024-09-14,completed,6291.95,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06019,Speaker,Sports,West,5,680.65,2024-08-05,refunded,3403.25,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06020,Tablet,Office,North,25,327.06,2024-08-24,completed,8176.5,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06021,Usb Hub,Accessories,East,49,79.43,2024-01-17,completed,3892.07,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06022,Webcam,Sports,West,29,933.7,2024-02-26,cancelled,27077.3,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06023,Usb Hub,Home,West,45,168.2,2024-02-04,completed,7569.0,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06024,Keyboard,Office,North,11,850.99,2024-10-14,completed,9360.89,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06025,Speaker,Office,East,42,172.95,2024-10-22,refunded,7263.9,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06026,Tablet,Electronics,West,2,641.78,2024-05-29,completed,1283.56,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06027,Webcam,Office,East,24,201.36,2024-04-26,completed,4832.64,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06028,Headset,Accessories,West,27,211.16,2024-09-28,completed,5701.32,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06029,Tablet,Sports,West,2,498.11,2024-03-04,completed,996.22,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06030,Tablet,Home,East,36,712.88,2024-02-18,completed,25663.68,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06031,Headset,Electronics,North,4,748.87,2024-05-19,completed,2995.48,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06032,Desk Lamp,Home,West,3,157.5,2024-03-03,completed,472.5,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06033,Usb Hub,Home,North,29,771.03,2024-11-06,completed,22359.87,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06034,Tablet,Sports,South,12,735.64,2024-09-14,completed,8827.68,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06035,Webcam,Home,South,30,924.68,2024-05-16,completed,27740.4,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06036,Tablet,Sports,South,24,123.75,2024-11-24,cancelled,2970.0,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06037,Desk Lamp,Accessories,West,27,634.75,2024-06-13,refunded,17138.25,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06038,Desk Lamp,Home,West,36,705.21,2024-12-07,refunded,25387.56,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06039,Mouse,Sports,North,4,841.1,2024-06-14,completed,3364.4,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06040,Tablet,Accessories,East,42,716.8,2024-01-29,pending,30105.6,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06041,Desk Lamp,Sports,North,36,330.56,2024-07-24,completed,11900.16,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06042,Monitor,Sports,East,15,703.62,2024-05-11,completed,10554.3,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06043,Keyboard,Home,West,4,56.26,2024-03-02,completed,225.04,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06044,Monitor,Sports,West,32,470.19,2024-03-16,completed,15046.08,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06045,Laptop,Sports,North,10,882.52,2024-10-21,refunded,8825.2,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06046,Desk Lamp,Electronics,West,28,220.85,2024-06-15,completed,6183.8,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06047,Headset,Accessories,West,11,573.77,2024-11-07,cancelled,6311.47,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06048,Headset,Accessories,North,32,909.35,2024-07-27,completed,29099.2,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06049,Keyboard,Accessories,West,3,152.39,2024-06-27,completed,457.17,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06050,Monitor,Sports,South,37,76.07,2024-09-18,completed,2814.59,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06051,Usb Hub,Home,West,9,342.1,2024-01-28,pending,3078.9,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06052,Usb Hub,Sports,South,42,54.35,2024-04-14,completed,2282.7,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06053,Laptop,Sports,North,21,712.92,2024-12-25,completed,14971.32,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06054,Keyboard,Sports,North,16,264.78,2024-12-25,completed,4236.48,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06055,Desk Lamp,Accessories,North,9,163.17,2024-12-10,completed,1468.53,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06056,Usb Hub,Sports,West,28,411.88,2024-06-14,completed,11532.64,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06057,Laptop,Home,South,48,638.57,2024-05-22,completed,30651.36,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06058,Monitor,Sports,East,15,341.58,2024-12-25,completed,5123.7,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06059,Speaker,Sports,North,30,554.64,2024-01-07,completed,16639.2,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06060,Monitor,Accessories,North,22,458.54,2024-04-05,completed,10087.88,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06061,Usb Hub,Sports,West,19,363.32,2024-07-09,completed,6903.08,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06062,Monitor,Home,North,2,446.05,2024-06-27,completed,892.1,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06063,Desk Lamp,Electronics,East,11,626.66,2024-07-10,completed,6893.26,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06064,Usb Hub,Office,West,18,296.39,2024-03-05,pending,5335.02,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06065,Webcam,Office,West,42,181.59,2024-06-11,completed,7626.78,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06066,Tablet,Accessories,West,16,320.5,2024-01-13,completed,5128.0,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06067,Keyboard,Home,East,5,372.53,2024-09-04,pending,1862.65,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06068,Tablet,Sports,East,5,867.33,2024-04-12,completed,4336.65,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06069,Speaker,Home,East,14,76.24,2024-03-29,completed,1067.36,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06070,Mouse,Home,East,22,534.65,2024-01-11,completed,11762.3,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06071,Tablet,Sports,West,45,167.9,2024-04-11,cancelled,7555.5,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06072,Usb Hub,Electronics,West,18,686.4,2024-02-09,completed,12355.2,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06073,Usb Hub,Home,South,10,814.27,2024-03-06,pending,8142.7,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06074,Headset,Sports,North,48,679.73,2024-02-18,refunded,32627.04,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06075,Laptop,Electronics,East,34,694.07,2024-03-26,completed,23598.38,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06076,Desk Lamp,Electronics,East,3,776.64,2024-10-11,completed,2329.92,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06077,Headset,Accessories,West,50,793.01,2024-06-03,completed,39650.5,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06078,Monitor,Accessories,West,33,118.86,2024-11-03,completed,3922.38,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06079,Laptop,Office,North,21,519.83,2024-10-30,completed,10916.43,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06080,Laptop,Home,North,35,129.52,2024-01-09,completed,4533.2,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06081,Headset,Electronics,East,3,557.33,2024-02-27,completed,1671.99,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06082,Laptop,Home,West,46,229.13,2024-11-24,completed,10539.98,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06083,Usb Hub,Office,North,41,192.52,2024-02-24,pending,7893.32,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06084,Monitor,Electronics,West,45,420.68,2024-06-04,completed,18930.6,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06085,Keyboard,Electronics,South,19,906.65,2024-08-17,pending,17226.35,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06086,Headset,Accessories,North,10,708.59,2024-06-26,completed,7085.9,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06087,Mouse,Sports,South,4,462.46,2024-05-16,completed,1849.84,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06088,Speaker,Home,East,39,84.09,2024-03-29,completed,3279.51,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06089,Tablet,Accessories,North,16,231.84,2024-05-12,pending,3709.44,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06090,Webcam,Sports,East,32,718.27,2024-03-02,pending,22984.64,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06091,Usb Hub,Home,West,33,635.39,2024-04-18,completed,20967.87,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06092,Tablet,Office,East,4,310.16,2024-09-13,completed,1240.64,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06093,Usb Hub,Home,North,26,277.95,2024-01-21,completed,7226.7,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06094,Keyboard,Office,East,13,796.35,2024-03-07,pending,10352.55,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06095,Mouse,Electronics,West,10,993.28,2024-10-09,cancelled,9932.8,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06096,Usb Hub,Home,North,12,419.08,2024-04-21,completed,5028.96,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06097,Tablet,Home,East,32,258.77,2024-10-05,completed,8280.64,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06098,Speaker,Electronics,East,33,208.07,2024-05-05,completed,6866.31,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06099,Laptop,Office,South,24,278.57,2024-05-22,pending,6685.68,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06100,Desk Lamp,Office,East,37,550.26,2024-09-18,completed,20359.62,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06101,Keyboard,Electronics,West,40,389.23,2024-07-14,completed,15569.2,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06102,Keyboard,Home,West,10,952.34,2024-08-11,completed,9523.4,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06103,Keyboard,Accessories,West,35,243.59,2024-03-30,completed,8525.65,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06104,Mouse,Home,North,35,213.79,2024-11-06,pending,7482.65,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06105,Webcam,Home,West,36,822.97,2024-01-17,completed,29626.92,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06106,Keyboard,Office,North,6,862.27,2024-09-11,completed,5173.62,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06107,Laptop,Sports,South,37,303.23,2024-01-10,completed,11219.51,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06108,Usb Hub,Office,East,18,460.27,2024-07-05,completed,8284.86,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06109,Headset,Electronics,East,45,254.23,2024-02-07,completed,11440.35,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06110,Mouse,Accessories,South,48,703.21,2024-09-27,completed,33754.08,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06111,Usb Hub,Sports,North,28,427.8,2024-09-06,refunded,11978.4,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06112,Headset,Sports,West,42,638.39,2024-01-27,pending,26812.38,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06113,Monitor,Electronics,North,19,11.51,2024-04-27,completed,218.69,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06114,Mouse,Sports,South,26,27.66,2024-02-13,completed,719.16,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06115,Desk Lamp,Sports,West,40,755.4,2024-11-25,completed,30216.0,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06116,Headset,Accessories,South,21,219.62,2024-04-25,cancelled,4612.02,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06117,Keyboard,Accessories,East,9,366.47,2024-09-09,completed,3298.23,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06118,Keyboard,Sports,West,17,368.48,2024-12-11,completed,6264.16,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06119,Keyboard,Electronics,East,12,102.29,2024-05-24,completed,1227.48,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06120,Usb Hub,Electronics,South,46,384.67,2024-09-28,completed,17694.82,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06121,Usb Hub,Office,West,35,833.85,2024-06-01,completed,29184.75,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06122,Laptop,Home,West,22,901.2,2024-11-16,completed,19826.4,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06123,Tablet,Office,South,24,666.74,2024-10-31,completed,16001.76,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06124,Desk Lamp,Electronics,West,37,704.54,2024-05-05,completed,26067.98,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06125,Keyboard,Office,East,16,139.48,2024-11-23,completed,2231.68,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06126,Webcam,Home,West,6,853.64,2024-12-30,completed,5121.84,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06127,Desk Lamp,Office,East,27,748.66,2024-08-15,completed,20213.82,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06128,Speaker,Electronics,West,14,720.39,2024-02-10,cancelled,10085.46,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06129,Tablet,Home,East,50,640.83,2024-10-26,completed,32041.5,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06130,Monitor,Electronics,East,48,443.84,2024-04-27,refunded,21304.32,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06131,Webcam,Electronics,North,40,287.97,2024-04-19,completed,11518.8,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06132,Tablet,Sports,South,26,677.93,2024-09-15,cancelled,17626.18,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06133,Tablet,Sports,East,19,768.12,2024-10-15,cancelled,14594.28,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06134,Desk Lamp,Sports,North,46,483.89,2024-11-17,completed,22258.94,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06135,Keyboard,Electronics,North,36,720.91,2024-03-04,completed,25952.76,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06136,Laptop,Electronics,East,12,509.55,2024-07-27,completed,6114.6,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06137,Tablet,Electronics,West,12,326.53,2024-06-13,completed,3918.36,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06138,Tablet,Home,North,17,868.36,2024-01-22,completed,14762.12,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06139,Usb Hub,Sports,North,41,700.3,2024-12-09,refunded,28712.3,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06140,Laptop,Office,North,1,716.03,2024-11-19,cancelled,716.03,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06141,Speaker,Sports,South,18,165.05,2024-03-30,completed,2970.9,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06142,Headset,Office,West,28,356.07,2024-12-03,completed,9969.96,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06143,Headset,Office,South,3,950.34,2024-06-25,completed,2851.02,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06144,Monitor,Office,West,10,745.5,2024-02-02,completed,7455.0,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06145,Mouse,Home,South,49,943.57,2024-06-16,completed,46234.93,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06146,Usb Hub,Sports,East,44,453.01,2024-09-04,completed,19932.44,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06147,Mouse,Home,South,25,801.16,2024-06-20,completed,20029.0,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06148,Desk Lamp,Home,North,14,668.95,2024-01-05,completed,9365.3,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06149,Tablet,Sports,North,17,10.99,2024-09-01,completed,186.83,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06150,Keyboard,Office,North,27,94.48,2024-12-04,refunded,2550.96,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06151,Tablet,Electronics,West,17,996.47,2024-07-20,cancelled,16939.99,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06152,Usb Hub,Office,West,43,280.21,2024-03-18,pending,12049.03,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06153,Monitor,Sports,North,49,936.37,2024-05-28,pending,45882.13,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06154,Webcam,Sports,West,33,659.86,2024-05-05,pending,21775.38,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06155,Laptop,Accessories,South,23,759.59,2024-07-17,cancelled,17470.57,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06156,Tablet,Home,South,24,332.66,2024-08-16,pending,7983.84,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06157,Usb Hub,Sports,South,21,731.99,2024-08-30,refunded,15371.79,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06158,Monitor,Electronics,West,12,527.36,2024-04-24,completed,6328.32,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06159,Headset,Sports,West,18,947.8,2024-07-31,pending,17060.4,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06160,Monitor,Accessories,West,6,267.7,2024-12-23,completed,1606.2,2024-12,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06161,Tablet,Accessories,West,43,932.71,2024-02-24,pending,40106.53,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06162,Usb Hub,Accessories,West,22,400.51,2024-06-01,completed,8811.22,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06163,Tablet,Electronics,East,5,633.24,2024-06-21,completed,3166.2,2024-06,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06164,Usb Hub,Accessories,North,4,655.42,2024-04-12,completed,2621.68,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06165,Monitor,Electronics,East,44,86.44,2024-05-12,completed,3803.36,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06166,Speaker,Sports,North,20,840.87,2024-09-13,completed,16817.4,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06167,Mouse,Home,South,45,732.17,2024-11-19,refunded,32947.65,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06168,Mouse,Office,West,24,931.69,2024-09-04,cancelled,22360.56,2024-09,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06169,Keyboard,Office,East,38,751.8,2024-07-19,completed,28568.4,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06170,Desk Lamp,Electronics,East,24,305.21,2024-10-30,completed,7325.04,2024-10,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06171,Laptop,Sports,North,12,696.45,2024-11-05,completed,8357.4,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06172,Tablet,Electronics,East,19,706.76,2024-04-03,refunded,13428.44,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06173,Desk Lamp,Electronics,North,43,136.01,2024-05-06,completed,5848.43,2024-05,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06174,Monitor,Accessories,South,26,514.21,2024-04-09,completed,13369.46,2024-04,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06175,Headset,Sports,North,11,73.69,2024-08-10,pending,810.59,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06176,Speaker,Home,North,24,504.71,2024-02-12,completed,12113.04,2024-02,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06177,Tablet,Electronics,East,12,703.37,2024-11-26,completed,8440.44,2024-11,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06178,Tablet,Home,West,49,94.11,2024-08-11,completed,4611.39,2024-08,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06179,Webcam,Home,South,10,227.9,2024-07-07,completed,2279.0,2024-07,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06180,Keyboard,Office,East,36,495.33,2024-01-14,cancelled,17831.88,2024-01,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06181,Usb Hub,Accessories,North,43,159.84,2024-03-16,completed,6873.12,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
ORD-06182,Keyboard,Office,South,16,363.24,2024-03-14,completed,5811.84,2024-03,2026-03-26T12:09:59.830901,BATCH-20260326120959
