full_date,date_id,day_of_week,day_name,month_number,month_name,quarter,year,is_weekend,fiscal_year
2025-01-04,20250104,6,Saturday,1,January,1,2025,True,2025
2025-01-05,20250105,7,Sunday,1,January,1,2025,True,2025
2025-01-06,20250106,1,Monday,1,January,1,2025,False,2025
2025-01-07,20250107,2,Tuesday,1,January,1,2025,False,2025
2025-01-08,20250108,3,Wednesday,1,January,1,2025,False,2025
2025-01-09,20250109,4,Thursday,1,January,1,2025,False,2025
2025-01-10,20250110,5,Friday,1,January,1,2025,False,2025
2025-01-11,20250111,6,Saturday,1,January,1,2025,True,2025
2025-01-12,20250112,7,Sunday,1,January,1,2025,True,2025
2025-01-13,20250113,1,Monday,1,January,1,2025,False,2025
2025-01-14,20250114,2,Tuesday,1,January,1,2025,False,2025
2025-01-15,20250115,3,Wednesday,1,January,1,2025,False,2025
2025-01-16,20250116,4,Thursday,1,January,1,2025,False,2025
2025-01-17,20250117,5,Friday,1,January,1,2025,False,2025
2025-01-18,20250118,6,Saturday,1,January,1,2025,True,2025
2025-01-19,20250119,7,Sunday,1,January,1,2025,True,2025
2025-01-20,20250120,1,Monday,1,January,1,2025,False,2025
2025-01-21,20250121,2,Tuesday,1,January,1,2025,False,2025
2025-01-22,20250122,3,Wednesday,1,January,1,2025,False,2025
2025-01-23,20250123,4,Thursday,1,January,1,2025,False,2025
2025-01-24,20250124,5,Friday,1,January,1,2025,False,2025
2025-01-25,20250125,6,Saturday,1,January,1,2025,True,2025
2025-01-26,20250126,7,Sunday,1,January,1,2025,True,2025
2025-01-27,20250127,1,Monday,1,January,1,2025,False,2025
2025-01-28,20250128,2,Tuesday,1,January,1,2025,False,2025
2025-01-29,20250129,3,Wednesday,1,January,1,2025,False,2025
2025-01-30,20250130,4,Thursday,1,January,1,2025,False,2025
2025-01-31,20250131,5,Friday,1,January,1,2025,False,2025
2025-02-01,20250201,6,Saturday,2,February,1,2025,True,2025
2025-02-02,20250202,7,Sunday,2,February,1,2025,True,2025
2025-02-03,20250203,1,Monday,2,February,1,2025,False,2025
2025-02-04,20250204,2,Tuesday,2,February,1,2025,False,2025
2025-02-05,20250205,3,Wednesday,2,February,1,2025,False,2025
2025-02-06,20250206,4,Thursday,2,February,1,2025,False,2025
2025-02-07,20250207,5,Friday,2,February,1,2025,False,2025
2025-02-08,20250208,6,Saturday,2,February,1,2025,True,2025
2025-02-09,20250209,7,Sunday,2,February,1,2025,True,2025
2025-02-10,20250210,1,Monday,2,February,1,2025,False,2025
2025-02-11,20250211,2,Tuesday,2,February,1,2025,False,2025
2025-02-12,20250212,3,Wednesday,2,February,1,2025,False,2025
2025-02-13,20250213,4,Thursday,2,February,1,2025,False,2025
2025-02-14,20250214,5,Friday,2,February,1,2025,False,2025
2025-02-15,20250215,6,Saturday,2,February,1,2025,True,2025
2025-02-16,20250216,7,Sunday,2,February,1,2025,True,2025
2025-02-17,20250217,1,Monday,2,February,1,2025,False,2025
2025-02-18,20250218,2,Tuesday,2,February,1,2025,False,2025
2025-02-19,20250219,3,Wednesday,2,February,1,2025,False,2025
2025-02-20,20250220,4,Thursday,2,February,1,2025,False,2025
2025-02-21,20250221,5,Friday,2,February,1,2025,False,2025
2025-02-22,20250222,6,Saturday,2,February,1,2025,True,2025
2025-02-23,20250223,7,Sunday,2,February,1,2025,True,2025
2025-02-24,20250224,1,Monday,2,February,1,2025,False,2025
2025-02-25,20250225,2,Tuesday,2,February,1,2025,False,2025
2025-02-26,20250226,3,Wednesday,2,February,1,2025,False,2025
2025-02-27,20250227,4,Thursday,2,February,1,2025,False,2025
2025-02-28,20250228,5,Friday,2,February,1,2025,False,2025
2025-03-01,20250301,6,Saturday,3,March,1,2025,True,2025
2025-03-02,20250302,7,Sunday,3,March,1,2025,True,2025
2025-03-03,20250303,1,Monday,3,March,1,2025,False,2025
2025-03-04,20250304,2,Tuesday,3,March,1,2025,False,2025
2025-03-05,20250305,3,Wednesday,3,March,1,2025,False,2025
2025-03-06,20250306,4,Thursday,3,March,1,2025,False,2025
2025-03-07,20250307,5,Friday,3,March,1,2025,False,2025
2025-03-08,20250308,6,Saturday,3,March,1,2025,True,2025
2025-03-09,20250309,7,Sunday,3,March,1,2025,True,2025
2025-03-10,20250310,1,Monday,3,March,1,2025,False,2025
2025-03-11,20250311,2,Tuesday,3,March,1,2025,False,2025
2025-03-12,20250312,3,Wednesday,3,March,1,2025,False,2025
2025-03-13,20250313,4,Thursday,3,March,1,2025,False,2025
2025-03-14,20250314,5,Friday,3,March,1,2025,False,2025
2025-03-15,20250315,6,Saturday,3,March,1,2025,True,2025
2025-03-16,20250316,7,Sunday,3,March,1,2025,True,2025
2025-03-17,20250317,1,Monday,3,March,1,2025,False,2025
2025-03-18,20250318,2,Tuesday,3,March,1,2025,False,2025
2025-03-19,20250319,3,Wednesday,3,March,1,2025,False,2025
2025-03-20,20250320,4,Thursday,3,March,1,2025,False,2025
2025-03-21,20250321,5,Friday,3,March,1,2025,False,2025
2025-03-22,20250322,6,Saturday,3,March,1,2025,True,2025
2025-03-23,20250323,7,Sunday,3,March,1,2025,True,2025
2025-03-24,20250324,1,Monday,3,March,1,2025,False,2025
2025-03-25,20250325,2,Tuesday,3,March,1,2025,False,2025
2025-03-26,20250326,3,Wednesday,3,March,1,2025,False,2025
2025-03-27,20250327,4,Thursday,3,March,1,2025,False,2025
2025-03-28,20250328,5,Friday,3,March,1,2025,False,2025
2025-03-29,20250329,6,Saturday,3,March,1,2025,True,2025
2025-03-30,20250330,7,Sunday,3,March,1,2025,True,2025
2025-03-31,20250331,1,Monday,3,March,1,2025,False,2025
2025-04-01,20250401,2,Tuesday,4,April,2,2025,False,2025
2025-04-02,20250402,3,Wednesday,4,April,2,2025,False,2025
2025-04-03,20250403,4,Thursday,4,April,2,2025,False,2025
2025-04-04,20250404,5,Friday,4,April,2,2025,False,2025
2025-04-05,20250405,6,Saturday,4,April,2,2025,True,2025
2025-04-06,20250406,7,Sunday,4,April,2,2025,True,2025
2025-04-07,20250407,1,Monday,4,April,2,2025,False,2025
2025-04-08,20250408,2,Tuesday,4,April,2,2025,False,2025
2025-04-09,20250409,3,Wednesday,4,April,2,2025,False,2025
2025-04-10,20250410,4,Thursday,4,April,2,2025,False,2025
2025-04-11,20250411,5,Friday,4,April,2,2025,False,2025
2025-04-12,20250412,6,Saturday,4,April,2,2025,True,2025
2025-04-13,20250413,7,Sunday,4,April,2,2025,True,2025
2025-04-14,20250414,1,Monday,4,April,2,2025,False,2025
2025-04-15,20250415,2,Tuesday,4,April,2,2025,False,2025
2025-04-16,20250416,3,Wednesday,4,April,2,2025,False,2025
2025-04-17,20250417,4,Thursday,4,April,2,2025,False,2025
2025-04-18,20250418,5,Friday,4,April,2,2025,False,2025
2025-04-19,20250419,6,Saturday,4,April,2,2025,True,2025
2025-04-20,20250420,7,Sunday,4,April,2,2025,True,2025
2025-04-21,20250421,1,Monday,4,April,2,2025,False,2025
2025-04-22,20250422,2,Tuesday,4,April,2,2025,False,2025
2025-04-23,20250423,3,Wednesday,4,April,2,2025,False,2025
2025-04-24,20250424,4,Thursday,4,April,2,2025,False,2025
2025-04-25,20250425,5,Friday,4,April,2,2025,False,2025
2025-04-26,20250426,6,Saturday,4,April,2,2025,True,2025
2025-04-27,20250427,7,Sunday,4,April,2,2025,True,2025
2025-04-28,20250428,1,Monday,4,April,2,2025,False,2025
2025-04-29,20250429,2,Tuesday,4,April,2,2025,False,2025
2025-04-30,20250430,3,Wednesday,4,April,2,2025,False,2025
2025-05-01,20250501,4,Thursday,5,May,2,2025,False,2025
2025-05-02,20250502,5,Friday,5,May,2,2025,False,2025
2025-05-03,20250503,6,Saturday,5,May,2,2025,True,2025
2025-05-04,20250504,7,Sunday,5,May,2,2025,True,2025
2025-05-05,20250505,1,Monday,5,May,2,2025,False,2025
2025-05-06,20250506,2,Tuesday,5,May,2,2025,False,2025
2025-05-07,20250507,3,Wednesday,5,May,2,2025,False,2025
2025-05-08,20250508,4,Thursday,5,May,2,2025,False,2025
2025-05-09,20250509,5,Friday,5,May,2,2025,False,2025
2025-05-10,20250510,6,Saturday,5,May,2,2025,True,2025
2025-05-11,20250511,7,Sunday,5,May,2,2025,True,2025
2025-05-12,20250512,1,Monday,5,May,2,2025,False,2025
2025-05-13,20250513,2,Tuesday,5,May,2,2025,False,2025
2025-05-14,20250514,3,Wednesday,5,May,2,2025,False,2025
2025-05-15,20250515,4,Thursday,5,May,2,2025,False,2025
2025-05-16,20250516,5,Friday,5,May,2,2025,False,2025
2025-05-17,20250517,6,Saturday,5,May,2,2025,True,2025
2025-05-18,20250518,7,Sunday,5,May,2,2025,True,2025
2025-05-19,20250519,1,Monday,5,May,2,2025,False,2025
2025-05-20,20250520,2,Tuesday,5,May,2,2025,False,2025
2025-05-21,20250521,3,Wednesday,5,May,2,2025,False,2025
2025-05-22,20250522,4,Thursday,5,May,2,2025,False,2025
2025-05-23,20250523,5,Friday,5,May,2,2025,False,2025
2025-05-24,20250524,6,Saturday,5,May,2,2025,True,2025
2025-05-25,20250525,7,Sunday,5,May,2,2025,True,2025
2025-05-26,20250526,1,Monday,5,May,2,2025,False,2025
2025-05-27,20250527,2,Tuesday,5,May,2,2025,False,2025
2025-05-28,20250528,3,Wednesday,5,May,2,2025,False,2025
2025-05-29,20250529,4,Thursday,5,May,2,2025,False,2025
2025-05-30,20250530,5,Friday,5,May,2,2025,False,2025
2025-05-31,20250531,6,Saturday,5,May,2,2025,True,2025
2025-06-01,20250601,7,Sunday,6,June,2,2025,True,2025
2025-06-02,20250602,1,Monday,6,June,2,2025,False,2025
2025-06-03,20250603,2,Tuesday,6,June,2,2025,False,2025
2025-06-04,20250604,3,Wednesday,6,June,2,2025,False,2025
2025-06-05,20250605,4,Thursday,6,June,2,2025,False,2025
2025-06-06,20250606,5,Friday,6,June,2,2025,False,2025
2025-06-07,20250607,6,Saturday,6,June,2,2025,True,2025
2025-06-08,20250608,7,Sunday,6,June,2,2025,True,2025
2025-06-09,20250609,1,Monday,6,June,2,2025,False,2025
2025-06-10,20250610,2,Tuesday,6,June,2,2025,False,2025
2025-06-11,20250611,3,Wednesday,6,June,2,2025,False,2025
2025-06-12,20250612,4,Thursday,6,June,2,2025,False,2025
2025-06-13,20250613,5,Friday,6,June,2,2025,False,2025
2025-06-14,20250614,6,Saturday,6,June,2,2025,True,2025
2025-06-15,20250615,7,Sunday,6,June,2,2025,True,2025
2025-06-16,20250616,1,Monday,6,June,2,2025,False,2025
2025-06-17,20250617,2,Tuesday,6,June,2,2025,False,2025
2025-06-18,20250618,3,Wednesday,6,June,2,2025,False,2025
2025-06-19,20250619,4,Thursday,6,June,2,2025,False,2025
2025-06-20,20250620,5,Friday,6,June,2,2025,False,2025
2025-06-21,20250621,6,Saturday,6,June,2,2025,True,2025
2025-06-22,20250622,7,Sunday,6,June,2,2025,True,2025
2025-06-23,20250623,1,Monday,6,June,2,2025,False,2025
2025-06-24,20250624,2,Tuesday,6,June,2,2025,False,2025
2025-06-25,20250625,3,Wednesday,6,June,2,2025,False,2025
2025-06-26,20250626,4,Thursday,6,June,2,2025,False,2025
2025-06-27,20250627,5,Friday,6,June,2,2025,False,2025
2025-06-28,20250628,6,Saturday,6,June,2,2025,True,2025
2025-06-29,20250629,7,Sunday,6,June,2,2025,True,2025
2025-06-30,20250630,1,Monday,6,June,2,2025,False,2025
2025-07-01,20250701,2,Tuesday,7,July,3,2025,False,2025
2025-07-02,20250702,3,Wednesday,7,July,3,2025,False,2025
2025-07-03,20250703,4,Thursday,7,July,3,2025,False,2025
2025-07-04,20250704,5,Friday,7,July,3,2025,False,2025
2025-07-05,20250705,6,Saturday,7,July,3,2025,True,2025
2025-07-06,20250706,7,Sunday,7,July,3,2025,True,2025
2025-07-07,20250707,1,Monday,7,July,3,2025,False,2025
2025-07-08,20250708,2,Tuesday,7,July,3,2025,False,2025
2025-07-09,20250709,3,Wednesday,7,July,3,2025,False,2025
2025-07-10,20250710,4,Thursday,7,July,3,2025,False,2025
2025-07-11,20250711,5,Friday,7,July,3,2025,False,2025
2025-07-12,20250712,6,Saturday,7,July,3,2025,True,2025
2025-07-13,20250713,7,Sunday,7,July,3,2025,True,2025
2025-07-14,20250714,1,Monday,7,July,3,2025,False,2025
2025-07-15,20250715,2,Tuesday,7,July,3,2025,False,2025
2025-07-16,20250716,3,Wednesday,7,July,3,2025,False,2025
2025-07-17,20250717,4,Thursday,7,July,3,2025,False,2025
2025-07-18,20250718,5,Friday,7,July,3,2025,False,2025
2025-07-19,20250719,6,Saturday,7,July,3,2025,True,2025
2025-07-20,20250720,7,Sunday,7,July,3,2025,True,2025
2025-07-21,20250721,1,Monday,7,July,3,2025,False,2025
2025-07-22,20250722,2,Tuesday,7,July,3,2025,False,2025
2025-07-23,20250723,3,Wednesday,7,July,3,2025,False,2025
2025-07-24,20250724,4,Thursday,7,July,3,2025,False,2025
2025-07-25,20250725,5,Friday,7,July,3,2025,False,2025
2025-07-26,20250726,6,Saturday,7,July,3,2025,True,2025
2025-07-27,20250727,7,Sunday,7,July,3,2025,True,2025
2025-07-28,20250728,1,Monday,7,July,3,2025,False,2025
2025-07-29,20250729,2,Tuesday,7,July,3,2025,False,2025
2025-07-30,20250730,3,Wednesday,7,July,3,2025,False,2025
2025-07-31,20250731,4,Thursday,7,July,3,2025,False,2025
2025-08-01,20250801,5,Friday,8,August,3,2025,False,2026
2025-08-02,20250802,6,Saturday,8,August,3,2025,True,2026
2025-08-03,20250803,7,Sunday,8,August,3,2025,True,2026
2025-08-04,20250804,1,Monday,8,August,3,2025,False,2026
2025-08-05,20250805,2,Tuesday,8,August,3,2025,False,2026
2025-08-06,20250806,3,Wednesday,8,August,3,2025,False,2026
2025-08-07,20250807,4,Thursday,8,August,3,2025,False,2026
2025-08-08,20250808,5,Friday,8,August,3,2025,False,2026
2025-08-09,20250809,6,Saturday,8,August,3,2025,True,2026
2025-08-10,20250810,7,Sunday,8,August,3,2025,True,2026
2025-08-11,20250811,1,Monday,8,August,3,2025,False,2026
2025-08-12,20250812,2,Tuesday,8,August,3,2025,False,2026
2025-08-13,20250813,3,Wednesday,8,August,3,2025,False,2026
2025-08-14,20250814,4,Thursday,8,August,3,2025,False,2026
2025-08-15,20250815,5,Friday,8,August,3,2025,False,2026
2025-08-16,20250816,6,Saturday,8,August,3,2025,True,2026
2025-08-17,20250817,7,Sunday,8,August,3,2025,True,2026
2025-08-18,20250818,1,Monday,8,August,3,2025,False,2026
2025-08-19,20250819,2,Tuesday,8,August,3,2025,False,2026
2025-08-20,20250820,3,Wednesday,8,August,3,2025,False,2026
2025-08-21,20250821,4,Thursday,8,August,3,2025,False,2026
2025-08-22,20250822,5,Friday,8,August,3,2025,False,2026
2025-08-23,20250823,6,Saturday,8,August,3,2025,True,2026
2025-08-24,20250824,7,Sunday,8,August,3,2025,True,2026
2025-08-25,20250825,1,Monday,8,August,3,2025,False,2026
2025-08-26,20250826,2,Tuesday,8,August,3,2025,False,2026
2025-08-27,20250827,3,Wednesday,8,August,3,2025,False,2026
2025-08-28,20250828,4,Thursday,8,August,3,2025,False,2026
2025-08-29,20250829,5,Friday,8,August,3,2025,False,2026
2025-08-30,20250830,6,Saturday,8,August,3,2025,True,2026
2025-08-31,20250831,7,Sunday,8,August,3,2025,True,2026
2025-09-01,20250901,1,Monday,9,September,3,2025,False,2026
2025-09-02,20250902,2,Tuesday,9,September,3,2025,False,2026
2025-09-03,20250903,3,Wednesday,9,September,3,2025,False,2026
2025-09-04,20250904,4,Thursday,9,September,3,2025,False,2026
2025-09-05,20250905,5,Friday,9,September,3,2025,False,2026
2025-09-06,20250906,6,Saturday,9,September,3,2025,True,2026
2025-09-07,20250907,7,Sunday,9,September,3,2025,True,2026
2025-09-08,20250908,1,Monday,9,September,3,2025,False,2026
2025-09-09,20250909,2,Tuesday,9,September,3,2025,False,2026
2025-09-10,20250910,3,Wednesday,9,September,3,2025,False,2026
2025-09-11,20250911,4,Thursday,9,September,3,2025,False,2026
2025-09-12,20250912,5,Friday,9,September,3,2025,False,2026
2025-09-13,20250913,6,Saturday,9,September,3,2025,True,2026
2025-09-14,20250914,7,Sunday,9,September,3,2025,True,2026
2025-09-15,20250915,1,Monday,9,September,3,2025,False,2026
2025-09-16,20250916,2,Tuesday,9,September,3,2025,False,2026
2025-09-17,20250917,3,Wednesday,9,September,3,2025,False,2026
2025-09-18,20250918,4,Thursday,9,September,3,2025,False,2026
2025-09-19,20250919,5,Friday,9,September,3,2025,False,2026
2025-09-20,20250920,6,Saturday,9,September,3,2025,True,2026
2025-09-21,20250921,7,Sunday,9,September,3,2025,True,2026
2025-09-22,20250922,1,Monday,9,September,3,2025,False,2026
2025-09-23,20250923,2,Tuesday,9,September,3,2025,False,2026
2025-09-24,20250924,3,Wednesday,9,September,3,2025,False,2026
2025-09-25,20250925,4,Thursday,9,September,3,2025,False,2026
2025-09-26,20250926,5,Friday,9,September,3,2025,False,2026
2025-09-27,20250927,6,Saturday,9,September,3,2025,True,2026
2025-09-28,20250928,7,Sunday,9,September,3,2025,True,2026
2025-09-29,20250929,1,Monday,9,September,3,2025,False,2026
2025-09-30,20250930,2,Tuesday,9,September,3,2025,False,2026
2025-10-01,20251001,3,Wednesday,10,October,4,2025,False,2026
2025-10-02,20251002,4,Thursday,10,October,4,2025,False,2026
2025-10-03,20251003,5,Friday,10,October,4,2025,False,2026
2025-10-04,20251004,6,Saturday,10,October,4,2025,True,2026
2025-10-05,20251005,7,Sunday,10,October,4,2025,True,2026
2025-10-06,20251006,1,Monday,10,October,4,2025,False,2026
2025-10-07,20251007,2,Tuesday,10,October,4,2025,False,2026
2025-10-08,20251008,3,Wednesday,10,October,4,2025,False,2026
2025-10-09,20251009,4,Thursday,10,October,4,2025,False,2026
2025-10-10,20251010,5,Friday,10,October,4,2025,False,2026
2025-10-11,20251011,6,Saturday,10,October,4,2025,True,2026
2025-10-12,20251012,7,Sunday,10,October,4,2025,True,2026
2025-10-13,20251013,1,Monday,10,October,4,2025,False,2026
2025-10-14,20251014,2,Tuesday,10,October,4,2025,False,2026
2025-10-15,20251015,3,Wednesday,10,October,4,2025,False,2026
2025-10-16,20251016,4,Thursday,10,October,4,2025,False,2026
2025-10-17,20251017,5,Friday,10,October,4,2025,False,2026
2025-10-18,20251018,6,Saturday,10,October,4,2025,True,2026
2025-10-19,20251019,7,Sunday,10,October,4,2025,True,2026
2025-10-20,20251020,1,Monday,10,October,4,2025,False,2026
2025-10-21,20251021,2,Tuesday,10,October,4,2025,False,2026
2025-10-22,20251022,3,Wednesday,10,October,4,2025,False,2026
2025-10-23,20251023,4,Thursday,10,October,4,2025,False,2026
2025-10-24,20251024,5,Friday,10,October,4,2025,False,2026
2025-10-25,20251025,6,Saturday,10,October,4,2025,True,2026
2025-10-26,20251026,7,Sunday,10,October,4,2025,True,2026
2025-10-27,20251027,1,Monday,10,October,4,2025,False,2026
2025-10-28,20251028,2,Tuesday,10,October,4,2025,False,2026
2025-10-29,20251029,3,Wednesday,10,October,4,2025,False,2026
2025-10-30,20251030,4,Thursday,10,October,4,2025,False,2026
2025-10-31,20251031,5,Friday,10,October,4,2025,False,2026
2025-11-01,20251101,6,Saturday,11,November,4,2025,True,2026
2025-11-02,20251102,7,Sunday,11,November,4,2025,True,2026
2025-11-03,20251103,1,Monday,11,November,4,2025,False,2026
2025-11-04,20251104,2,Tuesday,11,November,4,2025,False,2026
2025-11-05,20251105,3,Wednesday,11,November,4,2025,False,2026
2025-11-06,20251106,4,Thursday,11,November,4,2025,False,2026
2025-11-07,20251107,5,Friday,11,November,4,2025,False,2026
2025-11-08,20251108,6,Saturday,11,November,4,2025,True,2026
2025-11-09,20251109,7,Sunday,11,November,4,2025,True,2026
2025-11-10,20251110,1,Monday,11,November,4,2025,False,2026
2025-11-11,20251111,2,Tuesday,11,November,4,2025,False,2026
2025-11-12,20251112,3,Wednesday,11,November,4,2025,False,2026
2025-11-13,20251113,4,Thursday,11,November,4,2025,False,2026
2025-11-14,20251114,5,Friday,11,November,4,2025,False,2026
2025-11-15,20251115,6,Saturday,11,November,4,2025,True,2026
2025-11-16,20251116,7,Sunday,11,November,4,2025,True,2026
2025-11-17,20251117,1,Monday,11,November,4,2025,False,2026
2025-11-18,20251118,2,Tuesday,11,November,4,2025,False,2026
2025-11-19,20251119,3,Wednesday,11,November,4,2025,False,2026
2025-11-20,20251120,4,Thursday,11,November,4,2025,False,2026
2025-11-21,20251121,5,Friday,11,November,4,2025,False,2026
2025-11-22,20251122,6,Saturday,11,November,4,2025,True,2026
2025-11-23,20251123,7,Sunday,11,November,4,2025,True,2026
2025-11-24,20251124,1,Monday,11,November,4,2025,False,2026
2025-11-25,20251125,2,Tuesday,11,November,4,2025,False,2026
2025-11-26,20251126,3,Wednesday,11,November,4,2025,False,2026
2025-11-27,20251127,4,Thursday,11,November,4,2025,False,2026
2025-11-28,20251128,5,Friday,11,November,4,2025,False,2026
2025-11-29,20251129,6,Saturday,11,November,4,2025,True,2026
2025-11-30,20251130,7,Sunday,11,November,4,2025,True,2026
2025-12-01,20251201,1,Monday,12,December,4,2025,False,2026
2025-12-02,20251202,2,Tuesday,12,December,4,2025,False,2026
2025-12-03,20251203,3,Wednesday,12,December,4,2025,False,2026
2025-12-04,20251204,4,Thursday,12,December,4,2025,False,2026
2025-12-05,20251205,5,Friday,12,December,4,2025,False,2026
2025-12-06,20251206,6,Saturday,12,December,4,2025,True,2026
2025-12-07,20251207,7,Sunday,12,December,4,2025,True,2026
2025-12-08,20251208,1,Monday,12,December,4,2025,False,2026
2025-12-09,20251209,2,Tuesday,12,December,4,2025,False,2026
2025-12-10,20251210,3,Wednesday,12,December,4,2025,False,2026
2025-12-11,20251211,4,Thursday,12,December,4,2025,False,2026
2025-12-12,20251212,5,Friday,12,December,4,2025,False,2026
2025-12-13,20251213,6,Saturday,12,December,4,2025,True,2026
2025-12-14,20251214,7,Sunday,12,December,4,2025,True,2026
2025-12-15,20251215,1,Monday,12,December,4,2025,False,2026
2025-12-16,20251216,2,Tuesday,12,December,4,2025,False,2026
2025-12-17,20251217,3,Wednesday,12,December,4,2025,False,2026
2025-12-18,20251218,4,Thursday,12,December,4,2025,False,2026
2025-12-19,20251219,5,Friday,12,December,4,2025,False,2026
2025-12-20,20251220,6,Saturday,12,December,4,2025,True,2026
2025-12-21,20251221,7,Sunday,12,December,4,2025,True,2026
2025-12-22,20251222,1,Monday,12,December,4,2025,False,2026
2025-12-23,20251223,2,Tuesday,12,December,4,2025,False,2026
2025-12-24,20251224,3,Wednesday,12,December,4,2025,False,2026
2025-12-25,20251225,4,Thursday,12,December,4,2025,False,2026
2025-12-26,20251226,5,Friday,12,December,4,2025,False,2026
2025-12-27,20251227,6,Saturday,12,December,4,2025,True,2026
2025-12-28,20251228,7,Sunday,12,December,4,2025,True,2026
2025-12-29,20251229,1,Monday,12,December,4,2025,False,2026
2025-12-30,20251230,2,Tuesday,12,December,4,2025,False,2026
2025-12-31,20251231,3,Wednesday,12,December,4,2025,False,2026
2026-01-01,20260101,4,Thursday,1,January,1,2026,False,2026
2026-01-02,20260102,5,Friday,1,January,1,2026,False,2026
2026-01-03,20260103,6,Saturday,1,January,1,2026,True,2026
2026-01-04,20260104,7,Sunday,1,January,1,2026,True,2026
2026-01-05,20260105,1,Monday,1,January,1,2026,False,2026
2026-01-06,20260106,2,Tuesday,1,January,1,2026,False,2026
2026-01-07,20260107,3,Wednesday,1,January,1,2026,False,2026
2026-01-08,20260108,4,Thursday,1,January,1,2026,False,2026
2026-01-09,20260109,5,Friday,1,January,1,2026,False,2026
2026-01-10,20260110,6,Saturday,1,January,1,2026,True,2026
2026-01-11,20260111,7,Sunday,1,January,1,2026,True,2026
2026-01-12,20260112,1,Monday,1,January,1,2026,False,2026
2026-01-13,20260113,2,Tuesday,1,January,1,2026,False,2026
2026-01-14,20260114,3,Wednesday,1,January,1,2026,False,2026
2026-01-15,20260115,4,Thursday,1,January,1,2026,False,2026
2026-01-16,20260116,5,Friday,1,January,1,2026,False,2026
2026-01-17,20260117,6,Saturday,1,January,1,2026,True,2026
2026-01-18,20260118,7,Sunday,1,January,1,2026,True,2026
2026-01-19,20260119,1,Monday,1,January,1,2026,False,2026
2026-01-20,20260120,2,Tuesday,1,January,1,2026,False,2026
2026-01-21,20260121,3,Wednesday,1,January,1,2026,False,2026
2026-01-22,20260122,4,Thursday,1,January,1,2026,False,2026
2026-01-23,20260123,5,Friday,1,January,1,2026,False,2026
2026-01-24,20260124,6,Saturday,1,January,1,2026,True,2026
2026-01-25,20260125,7,Sunday,1,January,1,2026,True,2026
2026-01-26,20260126,1,Monday,1,January,1,2026,False,2026
2026-01-27,20260127,2,Tuesday,1,January,1,2026,False,2026
2026-01-28,20260128,3,Wednesday,1,January,1,2026,False,2026
2026-01-29,20260129,4,Thursday,1,January,1,2026,False,2026
2026-01-30,20260130,5,Friday,1,January,1,2026,False,2026
2026-01-31,20260131,6,Saturday,1,January,1,2026,True,2026
2026-02-01,20260201,7,Sunday,2,February,1,2026,True,2026
2026-02-02,20260202,1,Monday,2,February,1,2026,False,2026
2026-02-03,20260203,2,Tuesday,2,February,1,2026,False,2026
2026-02-04,20260204,3,Wednesday,2,February,1,2026,False,2026
2026-02-05,20260205,4,Thursday,2,February,1,2026,False,2026
2026-02-06,20260206,5,Friday,2,February,1,2026,False,2026
2026-02-07,20260207,6,Saturday,2,February,1,2026,True,2026
2026-02-08,20260208,7,Sunday,2,February,1,2026,True,2026
2026-02-09,20260209,1,Monday,2,February,1,2026,False,2026
2026-02-10,20260210,2,Tuesday,2,February,1,2026,False,2026
2026-02-11,20260211,3,Wednesday,2,February,1,2026,False,2026
2026-02-12,20260212,4,Thursday,2,February,1,2026,False,2026
2026-02-13,20260213,5,Friday,2,February,1,2026,False,2026
2026-02-14,20260214,6,Saturday,2,February,1,2026,True,2026
2026-02-15,20260215,7,Sunday,2,February,1,2026,True,2026
2026-02-16,20260216,1,Monday,2,February,1,2026,False,2026
2026-02-17,20260217,2,Tuesday,2,February,1,2026,False,2026
2026-02-18,20260218,3,Wednesday,2,February,1,2026,False,2026
2026-02-19,20260219,4,Thursday,2,February,1,2026,False,2026
2026-02-20,20260220,5,Friday,2,February,1,2026,False,2026
2026-02-21,20260221,6,Saturday,2,February,1,2026,True,2026
2026-02-22,20260222,7,Sunday,2,February,1,2026,True,2026
2026-02-23,20260223,1,Monday,2,February,1,2026,False,2026
2026-02-24,20260224,2,Tuesday,2,February,1,2026,False,2026
2026-02-25,20260225,3,Wednesday,2,February,1,2026,False,2026
2026-02-26,20260226,4,Thursday,2,February,1,2026,False,2026
2026-02-27,20260227,5,Friday,2,February,1,2026,False,2026
2026-02-28,20260228,6,Saturday,2,February,1,2026,True,2026
2026-03-01,20260301,7,Sunday,3,March,1,2026,True,2026
2026-03-02,20260302,1,Monday,3,March,1,2026,False,2026
2026-03-03,20260303,2,Tuesday,3,March,1,2026,False,2026
2026-03-04,20260304,3,Wednesday,3,March,1,2026,False,2026
2026-03-05,20260305,4,Thursday,3,March,1,2026,False,2026
2026-03-06,20260306,5,Friday,3,March,1,2026,False,2026
2026-03-07,20260307,6,Saturday,3,March,1,2026,True,2026
2026-03-08,20260308,7,Sunday,3,March,1,2026,True,2026
2026-03-09,20260309,1,Monday,3,March,1,2026,False,2026
2026-03-10,20260310,2,Tuesday,3,March,1,2026,False,2026
2026-03-11,20260311,3,Wednesday,3,March,1,2026,False,2026
2026-03-12,20260312,4,Thursday,3,March,1,2026,False,2026
2026-03-13,20260313,5,Friday,3,March,1,2026,False,2026
2026-03-14,20260314,6,Saturday,3,March,1,2026,True,2026
2026-03-15,20260315,7,Sunday,3,March,1,2026,True,2026
